chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr20	44645827	44647255	genic|chr20:44645827-44647255	LINC01260	44663498	cd4_normal_scale	0.024713
chr20	44650568	44651455	genic|chr20:44650568-44651455	ADA	44652233	cd4_normal_scale	0.069026
chr20	44669980	44672933	intergenic|chr20:44669980-44672933	LINC01260	44663498	cd4_normal_scale	0.046256
chr20	44886351	44887503	genic|chr20:44886351-44887503	AL008725.1	44885604	cd4_normal_scale	0.034192
chr20	44886351	44887503	genic|chr20:44886351-44887503	YWHAB	44885702	cd4_normal_scale	0.034191
chr20	44969231	44972384	genic|chr20:44969231-44972384	TOMM34	44960397	cd4_normal_scale	0.036661
chr20	44969231	44972384	genic|chr20:44969231-44972384	STK4	44966479	cd4_normal_scale	0.033468
chr20	44977995	44979707	genic|chr20:44977995-44979707	TOMM34	44960397	cd4_normal_scale	0.032730
chr20	44977995	44979707	genic|chr20:44977995-44979707	STK4	44966479	cd4_normal_scale	0.294533
chr20	45372436	45374590	genic|chr20:45372436-45374590	TP53TG5	45407889	cd4_normal_scale	0.021323
chr20	45372436	45374590	genic|chr20:45372436-45374590	AL031663.3	45448325	cd4_normal_scale	0.021970
chr20	45834397	45835133	genic|chr20:45834397-45835133	TNNC2	45833745	cd4_normal_scale	0.024104
chr20	45834397	45835133	genic|chr20:45834397-45835133	SNX21	45833799	cd4_normal_scale	0.024104
chr20	45884858	45885358	genic|chr20:45884858-45885358	SPATA25	45887635	cd4_normal_scale	0.020291
chr20	46365578	46366549	genic|chr20:46365578-46366549	SLC35C2	46364458	cd4_normal_scale	0.023499
chr20	46365578	46366549	genic|chr20:46365578-46366549	AL133227.1	46364551	cd4_normal_scale	0.023499
chr20	46400208	46401902	genic|chr20:46400208-46401902	SLC35C2	46364458	cd4_normal_scale	0.022643
chr20	46400208	46401902	genic|chr20:46400208-46401902	AL133227.1	46364551	cd4_normal_scale	0.022643
chr20	46400208	46401902	genic|chr20:46400208-46401902	ELMO2	46432985	cd4_normal_scale	0.020364
chr20	46405580	46407489	genic|chr20:46405580-46407489	SLC35C2	46364458	cd4_normal_scale	0.029463
chr20	46405580	46407489	genic|chr20:46405580-46407489	AL133227.1	46364551	cd4_normal_scale	0.029463
chr20	46405580	46407489	genic|chr20:46405580-46407489	ELMO2	46432985	cd4_normal_scale	0.024935
chr20	48818522	48819457	genic|chr20:48818522-48819457	PREX1	48827999	cd4_normal_scale	0.020538
chr20	48823790	48824290	genic|chr20:48823790-48824290	PREX1	48827999	cd4_normal_scale	0.020904
chr20	49823035	49823963	genic|chr20:49823035-49823963	SLC9A8	49812713	cd4_normal_scale	0.064299
chr20	50112665	50114399	genic|chr20:50112665-50114399	SNAI1	49982980	cd4_normal_scale	0.022330
chr20	50112665	50114399	genic|chr20:50112665-50114399	UBE2V1	50115959	cd4_normal_scale	0.237179
chr20	50146848	50147637	genic|chr20:50146848-50147637	TMEM189	50153734	cd4_normal_scale	0.071872
chr20	50154269	50154769	intergenic|chr20:50154269-50154769	TMEM189	50153734	cd4_normal_scale	0.024314
chr20	50519140	50520316	genic|chr20:50519140-50520316	PTPN1	50510321	cd4_normal_scale	0.022117
chr20	50560828	50562823	genic|chr20:50560828-50562823	PTPN1	50510321	cd4_normal_scale	0.032953
chr20	50575261	50576701	genic|chr20:50575261-50576701	AL133230.1	50578041	cd4_normal_scale	0.022320
chr20	50729769	50730963	intergenic|chr20:50729769-50730963	PARD6B	50731580	cd4_normal_scale	0.046227
chr20	50747429	50750803	genic|chr20:50747429-50750803	PARD6B	50731580	cd4_normal_scale	0.020559
chr20	50790541	50791377	intergenic|chr20:50790541-50791377	BCAS4	50794894	cd4_normal_scale	0.031023
chr20	50932015	50932515	genic|chr20:50932015-50932515	ADNP	50931437	cd4_normal_scale	0.026464
chr20	51404217	51405644	genic|chr20:51404217-51405644	NFATC2	51562831	cd4_normal_scale	0.022798
chr20	51541043	51543781	genic|chr20:51541043-51543781	RIPOR3	50691542	cd4_normal_scale	0.021132
chr20	51541043	51543781	genic|chr20:51541043-51543781	NFATC2	51562831	cd4_normal_scale	0.084866
chr20	51541043	51543781	genic|chr20:51541043-51543781	ATP9A	51768390	cd4_normal_scale	0.025571
chr20	51541043	51543781	genic|chr20:51541043-51543781	ZFP64	52204308	cd4_normal_scale	0.026490
chr20	52409769	52410575	genic|chr20:52409769-52410575	AL391097.1	53179550	cd4_normal_scale	0.022993
chr20	53000848	53002427	genic|chr20:53000848-53002427	TSHZ2	52972358	cd4_normal_scale	0.023381
chr20	53214470	53217898	genic|chr20:53214470-53217898	AL391097.2	53208705	cd4_normal_scale	0.035233
chr20	53513386	53515030	intergenic|chr20:53513386-53515030	AL354993.2	53504314	cd4_normal_scale	0.022298
chr20	53592449	53594764	genic|chr20:53592449-53594764	AL391097.1	53179550	cd4_normal_scale	0.027110
chr20	53592449	53594764	genic|chr20:53592449-53594764	AL391097.2	53208705	cd4_normal_scale	0.023635
chr20	53592449	53594764	genic|chr20:53592449-53594764	AL354993.1	53412910	cd4_normal_scale	0.026116
chr20	53592449	53594764	genic|chr20:53592449-53594764	AL109930.1	53487274	cd4_normal_scale	0.027651
chr20	53592449	53594764	genic|chr20:53592449-53594764	AL354993.2	53504314	cd4_normal_scale	0.028738
chr20	53592449	53594764	genic|chr20:53592449-53594764	AC005808.1	53608354	cd4_normal_scale	0.060521
chr20	53592449	53594764	genic|chr20:53592449-53594764	ZNF217	53609907	cd4_normal_scale	0.085779
chr20	53592449	53594764	genic|chr20:53592449-53594764	AC005914.1	53738728	cd4_normal_scale	0.036873
chr20	53592449	53594764	genic|chr20:53592449-53594764	BCAS1	54070594	cd4_normal_scale	0.028437
chr20	53592449	53594764	genic|chr20:53592449-53594764	CYP24A1	54173986	cd4_normal_scale	0.027675
chr20	53592449	53594764	genic|chr20:53592449-53594764	DOK5	54475593	cd4_normal_scale	0.031007
chr20	53621042	53624408	genic|chr20:53621042-53624408	AC005808.1	53608354	cd4_normal_scale	0.027991
chr20	53621042	53624408	genic|chr20:53621042-53624408	ZNF217	53609907	cd4_normal_scale	0.031830
chr20	53642052	53643778	intergenic|chr20:53642052-53643778	ZNF217	53609907	cd4_normal_scale	0.020502
chr20	53706016	53709280	intergenic|chr20:53706016-53709280	AC005914.1	53738728	cd4_normal_scale	0.021653
chr20	53736709	53737866	intergenic|chr20:53736709-53737866	AC005914.1	53738728	cd4_normal_scale	0.034790
chr20	53739303	53741233	genic|chr20:53739303-53741233	AC005914.1	53738728	cd4_normal_scale	0.068247
chr20	53750709	53752268	intergenic|chr20:53750709-53752268	AC005914.1	53738728	cd4_normal_scale	0.029472
chr20	56414730	56415605	genic|chr20:56414730-56415605	CASS4	56412112	cd4_normal_scale	0.047567
chr20	56417669	56419737	genic|chr20:56417669-56419737	FAM210B	56358974	cd4_normal_scale	0.020143
chr20	56417669	56419737	genic|chr20:56417669-56419737	CASS4	56412112	cd4_normal_scale	0.075765
chr20	56417669	56419737	genic|chr20:56417669-56419737	RTF2	56468585	cd4_normal_scale	0.020595
chr20	56417669	56419737	genic|chr20:56417669-56419737	FAM209B	56533246	cd4_normal_scale	0.020639
chr20	56482673	56485500	genic|chr20:56482673-56485500	RTF2	56468585	cd4_normal_scale	0.028454
chr20	57397400	57398826	genic|chr20:57397400-57398826	FAM209A	56517187	cd4_normal_scale	0.024011
chr20	57397400	57398826	genic|chr20:57397400-57398826	FAM209B	56533246	cd4_normal_scale	0.027787
chr20	57397400	57398826	genic|chr20:57397400-57398826	AL109806.2	56550605	cd4_normal_scale	0.026416
chr20	57397400	57398826	genic|chr20:57397400-57398826	RAE1	57351223	cd4_normal_scale	0.024258
chr20	57397400	57398826	genic|chr20:57397400-57398826	MTRNR2L3	57359498	cd4_normal_scale	0.037187
chr20	57397400	57398826	genic|chr20:57397400-57398826	RBM38	57391396	cd4_normal_scale	0.068619
chr20	57397400	57398826	genic|chr20:57397400-57398826	AL109955.1	57393062	cd4_normal_scale	0.114780
chr20	57397400	57398826	genic|chr20:57397400-57398826	PMEPA1	57711536	cd4_normal_scale	0.023810
chr20	57398830	57400011	genic|chr20:57398830-57400011	AL109955.1	57393062	cd4_normal_scale	0.028400
chr20	57627549	57630584	intergenic|chr20:57627549-57630584	AL109806.2	56550605	cd4_normal_scale	0.020731
chr20	57627549	57630584	intergenic|chr20:57627549-57630584	RAE1	57351223	cd4_normal_scale	0.021204
chr20	57627549	57630584	intergenic|chr20:57627549-57630584	ZBP1	57620576	cd4_normal_scale	0.038971
chr20	58236519	58238050	intergenic|chr20:58236519-58238050	ANKRD60	58228653	cd4_normal_scale	0.024403
chr20	58305939	58307747	intergenic|chr20:58305939-58307747	MTRNR2L3	57359498	cd4_normal_scale	0.026898
chr20	58305939	58307747	intergenic|chr20:58305939-58307747	ANKRD60	58228653	cd4_normal_scale	0.025118
chr20	58305939	58307747	intergenic|chr20:58305939-58307747	RAB22A	58309715	cd4_normal_scale	0.092322
chr20	58305939	58307747	intergenic|chr20:58305939-58307747	VAPB	58389122	cd4_normal_scale	0.025622
chr20	58305939	58307747	intergenic|chr20:58305939-58307747	NPEPL1	58689131	cd4_normal_scale	0.023905
chr20	58305939	58307747	intergenic|chr20:58305939-58307747	AL132655.2	58817725	cd4_normal_scale	0.020879
chr20	58305939	58307747	intergenic|chr20:58305939-58307747	GNAS	58839718	cd4_normal_scale	0.024137
chr20	58305939	58307747	intergenic|chr20:58305939-58307747	GNAS-AS1	58850903	cd4_normal_scale	0.021344
chr20	58305939	58307747	intergenic|chr20:58305939-58307747	TUBB1	59019254	cd4_normal_scale	0.021155
chr20	58305939	58307747	intergenic|chr20:58305939-58307747	EDN3	59300443	cd4_normal_scale	0.020447
chr20	58305939	58307747	intergenic|chr20:58305939-58307747	AL160410.1	59397109	cd4_normal_scale	0.023111
chr20	58660905	58662355	genic|chr20:58660905-58662355	STX16	58651253	cd4_normal_scale	0.029210
chr20	58660905	58662355	genic|chr20:58660905-58662355	NPEPL1	58689131	cd4_normal_scale	0.028850
chr20	58691702	58693758	genic|chr20:58691702-58693758	NPEPL1	58689131	cd4_normal_scale	0.091573
chr20	58981777	58983276	genic|chr20:58981777-58983276	AL109840.2	58981169	cd4_normal_scale	0.053268
chr20	58981777	58983276	genic|chr20:58981777-58983276	NELFCD	58981208	cd4_normal_scale	0.053268
chr20	59016268	59017925	intergenic|chr20:59016268-59017925	TUBB1	59019254	cd4_normal_scale	0.034502
chr20	59145375	59147555	genic|chr20:59145375-59147555	ZNF831	59123381	cd4_normal_scale	0.026365
chr20	59148577	59150566	genic|chr20:59148577-59150566	ANKRD60	58228653	cd4_normal_scale	0.021215
chr20	59148577	59150566	genic|chr20:59148577-59150566	NPEPL1	58689131	cd4_normal_scale	0.021395
chr20	59148577	59150566	genic|chr20:59148577-59150566	AL132655.2	58817725	cd4_normal_scale	0.023436
chr20	59148577	59150566	genic|chr20:59148577-59150566	GNAS	58839718	cd4_normal_scale	0.024186
chr20	59148577	59150566	genic|chr20:59148577-59150566	GNAS-AS1	58850903	cd4_normal_scale	0.021184
chr20	59148577	59150566	genic|chr20:59148577-59150566	AL121917.2	58876981	cd4_normal_scale	0.026097
chr20	59148577	59150566	genic|chr20:59148577-59150566	TUBB1	59019254	cd4_normal_scale	0.021171
chr20	59148577	59150566	genic|chr20:59148577-59150566	ZNF831	59123381	cd4_normal_scale	0.046602
chr20	59148577	59150566	genic|chr20:59148577-59150566	EDN3	59300443	cd4_normal_scale	0.022951
chr20	59148577	59150566	genic|chr20:59148577-59150566	AL160410.1	59397109	cd4_normal_scale	0.027330
chr20	59148577	59150566	genic|chr20:59148577-59150566	CDH26	59958423	cd4_normal_scale	0.024356
chr20	59148577	59150566	genic|chr20:59148577-59150566	MIR646HG	60087826	cd4_normal_scale	0.028557
chr20	59163257	59164298	genic|chr20:59163257-59164298	ZNF831	59123381	cd4_normal_scale	0.028509
chr20	59164639	59166744	genic|chr20:59164639-59166744	PRELID3B	59042809	cd4_normal_scale	0.021542
chr20	59164639	59166744	genic|chr20:59164639-59166744	ZNF831	59123381	cd4_normal_scale	0.028090
chr20	59402286	59404540	intergenic|chr20:59402286-59404540	AL160410.1	59397109	cd4_normal_scale	0.023209
chr20	59948016	59949733	genic|chr20:59948016-59949733	PPP1R3D	59940305	cd4_normal_scale	0.027739
chr20	59948016	59949733	genic|chr20:59948016-59949733	CDH26	59958423	cd4_normal_scale	0.025280
chr20	62236757	62238048	genic|chr20:62236757-62238048	OSBPL2	62231922	cd4_normal_scale	0.024975
chr20	62739273	62741811	genic|chr20:62739273-62741811	SLCO4A1	62642503	cd4_normal_scale	0.026450
chr20	62739273	62741811	genic|chr20:62739273-62741811	NTSR1	62708836	cd4_normal_scale	0.053150
chr20	62739273	62741811	genic|chr20:62739273-62741811	AL357033.2	62735347	cd4_normal_scale	0.146134
chr20	62739273	62741811	genic|chr20:62739273-62741811	LINC00659	62776996	cd4_normal_scale	0.052177
chr20	62739273	62741811	genic|chr20:62739273-62741811	MRGBP	62796473	cd4_normal_scale	0.022700
chr20	62739273	62741811	genic|chr20:62739273-62741811	OGFR	62804835	cd4_normal_scale	0.029172
chr20	62739273	62741811	genic|chr20:62739273-62741811	COL9A3	62816244	cd4_normal_scale	0.027942
chr20	62739273	62741811	genic|chr20:62739273-62741811	TCFL5	62861822	cd4_normal_scale	0.027545
chr20	62775407	62775907	genic|chr20:62775407-62775907	LINC00659	62776996	cd4_normal_scale	0.027531
chr20	62807654	62808694	genic|chr20:62807654-62808694	OGFR	62804835	cd4_normal_scale	0.047226
chr20	62862338	62863575	intergenic|chr20:62862338-62863575	TCFL5	62861822	cd4_normal_scale	0.020443
chr20	62925265	62927229	genic|chr20:62925265-62927229	TCFL5	62861822	cd4_normal_scale	0.031520
chr20	62925265	62927229	genic|chr20:62925265-62927229	AL117379.1	62929297	cd4_normal_scale	0.147992
chr20	62925265	62927229	genic|chr20:62925265-62927229	DIDO1	62937952	cd4_normal_scale	0.072510
chr20	62925265	62927229	genic|chr20:62925265-62927229	GID8	62938147	cd4_normal_scale	0.030300
chr20	62925265	62927229	genic|chr20:62925265-62927229	SLC17A9	62952707	cd4_normal_scale	0.031226
chr20	62953595	62954992	genic|chr20:62953595-62954992	DIDO1	62937952	cd4_normal_scale	0.029421
chr20	62953595	62954992	genic|chr20:62953595-62954992	GID8	62938147	cd4_normal_scale	0.023882
chr20	62953595	62954992	genic|chr20:62953595-62954992	SLC17A9	62952707	cd4_normal_scale	0.138335
chr20	63273357	63274269	genic|chr20:63273357-63274269	NKAIN4	63272694	cd4_normal_scale	0.031129
chr20	63273357	63274269	genic|chr20:63273357-63274269	ARFGAP1	63272785	cd4_normal_scale	0.031129
chr20	63545640	63546763	genic|chr20:63545640-63546763	SRMS	63547504	cd4_normal_scale	0.020416
chr20	63545640	63546763	genic|chr20:63545640-63546763	FNDC11	63547891	cd4_normal_scale	0.020416
chr20	63552355	63554176	genic|chr20:63552355-63554176	EEF1A2	63499185	cd4_normal_scale	0.020899
chr20	63552355	63554176	genic|chr20:63552355-63554176	PTK6	63537376	cd4_normal_scale	0.027429
chr20	63552355	63554176	genic|chr20:63552355-63554176	SRMS	63547504	cd4_normal_scale	0.086965
chr20	63552355	63554176	genic|chr20:63552355-63554176	FNDC11	63547891	cd4_normal_scale	0.086968
chr20	63552355	63554176	genic|chr20:63552355-63554176	HELZ2	63574239	cd4_normal_scale	0.038576
chr20	63552355	63554176	genic|chr20:63552355-63554176	ZNF512B	63969930	cd4_normal_scale	0.020440
chr20	63552355	63554176	genic|chr20:63552355-63554176	TCEA2	64049836	cd4_normal_scale	0.033496
chr20	63627822	63628695	genic|chr20:63627822-63628695	GMEB2	63627101	cd4_normal_scale	0.072425
chr20	63627822	63628695	genic|chr20:63627822-63628695	MHENCR	63627227	cd4_normal_scale	0.072450
chr20	63634956	63635779	intergenic|chr20:63634956-63635779	GMEB2	63627101	cd4_normal_scale	0.044356
chr20	63634956	63635779	intergenic|chr20:63634956-63635779	MHENCR	63627227	cd4_normal_scale	0.044370
chr20	63638307	63640116	genic|chr20:63638307-63640116	GMEB2	63627101	cd4_normal_scale	0.062215
chr20	63638307	63640116	genic|chr20:63638307-63640116	MHENCR	63627227	cd4_normal_scale	0.062235
chr20	63640124	63642367	genic|chr20:63640124-63642367	PTK6	63537376	cd4_normal_scale	0.020561
chr20	63640124	63642367	genic|chr20:63640124-63642367	HELZ2	63574239	cd4_normal_scale	0.032020
chr20	63640124	63642367	genic|chr20:63640124-63642367	GMEB2	63627101	cd4_normal_scale	0.085520
chr20	63640124	63642367	genic|chr20:63640124-63642367	MHENCR	63627227	cd4_normal_scale	0.085549
chr20	63640124	63642367	genic|chr20:63640124-63642367	STMN3	63657682	cd4_normal_scale	0.047547
chr20	63640124	63642367	genic|chr20:63640124-63642367	RTEL1	63657810	cd4_normal_scale	0.047548
chr20	63640124	63642367	genic|chr20:63640124-63642367	TNFRSF6B	63696652	cd4_normal_scale	0.031303
chr20	63640124	63642367	genic|chr20:63640124-63642367	ARFRP1	63708025	cd4_normal_scale	0.030881
chr20	63640124	63642367	genic|chr20:63640124-63642367	AL121845.4	63730377	cd4_normal_scale	0.021442
chr20	63640124	63642367	genic|chr20:63640124-63642367	AL121845.1	63744689	cd4_normal_scale	0.020045
chr20	63640124	63642367	genic|chr20:63640124-63642367	AL118506.1	63864293	cd4_normal_scale	0.020871
chr20	63640124	63642367	genic|chr20:63640124-63642367	ZNF512B	63969930	cd4_normal_scale	0.020353
chr20	63640124	63642367	genic|chr20:63640124-63642367	C20orf204	64034344	cd4_normal_scale	0.023108
chr20	63640124	63642367	genic|chr20:63640124-63642367	LINC00266-1	64290385	cd4_normal_scale	0.023114
chr20	63651072	63654093	genic|chr20:63651072-63654093	STMN3	63657682	cd4_normal_scale	0.050597
chr20	63651072	63654093	genic|chr20:63651072-63654093	RTEL1	63657810	cd4_normal_scale	0.050597
chr20	63727332	63728981	genic|chr20:63727332-63728981	ARFRP1	63708025	cd4_normal_scale	0.020981
chr20	63727332	63728981	genic|chr20:63727332-63728981	AL121845.4	63730377	cd4_normal_scale	0.072931
chr20	63738486	63739236	genic|chr20:63738486-63739236	LIME1	63736283	cd4_normal_scale	0.048608
chr20	63738486	63739236	genic|chr20:63738486-63739236	SLC2A4RG	63739776	cd4_normal_scale	0.083247
chr20	63750595	63753155	genic|chr20:63750595-63753155	AL121845.1	63744689	cd4_normal_scale	0.041086
chr20	63895802	63896647	genic|chr20:63895802-63896647	DNAJC5	63895126	cd4_normal_scale	0.069579
chr20	63896650	63897150	genic|chr20:63896650-63897150	DNAJC5	63895126	cd4_normal_scale	0.033746
chr20	63901181	63903254	genic|chr20:63901181-63903254	DNAJC5	63895126	cd4_normal_scale	0.025501
chr20	63947299	63948877	genic|chr20:63947299-63948877	UCKL1-AS1	63953384	cd4_normal_scale	0.051002
chr20	63947299	63948877	genic|chr20:63947299-63948877	UCKL1	63956416	cd4_normal_scale	0.030530
chr20	63949048	63950044	genic|chr20:63949048-63950044	UCKL1-AS1	63953384	cd4_normal_scale	0.043088
chr20	63957526	63958394	genic|chr20:63957526-63958394	UCKL1	63956416	cd4_normal_scale	0.032819
chr20	63968235	63969170	genic|chr20:63968235-63969170	ZNF512B	63969930	cd4_normal_scale	0.069460
chr20	63977482	63979149	genic|chr20:63977482-63979149	ZNF512B	63969930	cd4_normal_scale	0.026104
chr20	63977482	63979149	genic|chr20:63977482-63979149	SAMD10	63980008	cd4_normal_scale	0.062471
chr20	63977482	63979149	genic|chr20:63977482-63979149	PRPF6	63981132	cd4_normal_scale	0.033692
chr20	64011573	64013498	genic|chr20:64011573-64013498	ARFRP1	63708025	cd4_normal_scale	0.020875
chr20	64011573	64013498	genic|chr20:64011573-64013498	DNAJC5	63895126	cd4_normal_scale	0.035712
chr20	64011573	64013498	genic|chr20:64011573-64013498	UCKL1-AS1	63953384	cd4_normal_scale	0.064454
chr20	64011573	64013498	genic|chr20:64011573-64013498	ZNF512B	63969930	cd4_normal_scale	0.086014
chr20	64011573	64013498	genic|chr20:64011573-64013498	SAMD10	63980008	cd4_normal_scale	0.083869
chr20	64011573	64013498	genic|chr20:64011573-64013498	PRPF6	63981132	cd4_normal_scale	0.094796
chr20	64011573	64013498	genic|chr20:64011573-64013498	C20orf204	64034344	cd4_normal_scale	0.160488
chr20	64034957	64035808	genic|chr20:64034957-64035808	C20orf204	64034344	cd4_normal_scale	0.069140
chr20	64037569	64039387	genic|chr20:64037569-64039387	C20orf204	64034344	cd4_normal_scale	0.042401
chr20	64076998	64078702	genic|chr20:64076998-64078702	RGS19	64079988	cd4_normal_scale	0.093592
chr20	64076998	64078702	genic|chr20:64076998-64078702	OPRL1	64080082	cd4_normal_scale	0.072364
chr20	64076998	64078702	genic|chr20:64076998-64078702	LKAAEAR1	64084359	cd4_normal_scale	0.036613
chr20	64076998	64078702	genic|chr20:64076998-64078702	AL121581.2	64101162	cd4_normal_scale	0.025394
chr20	64233533	64236723	genic|chr20:64233533-64236723	PCMTD2	64255695	cd4_normal_scale	0.027146
chr16	82999	85549	genic|chr16:82999-85549	Z69720.1	90631	cd4_normal_scale	0.020734
chr16	152057	153381	genic|chr16:152057-153381	HBM	153892	cd4_normal_scale	0.024283
chr16	163651	166638	genic|chr16:163651-166638	HBM	153892	cd4_normal_scale	0.031316
chr16	163651	166638	genic|chr16:163651-166638	HBA2	172876	cd4_normal_scale	0.075535
