chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr14	51846418	51847622	genic|chr14:51846418-51847622	PTGDR	52267698	cd4_activated_scale	0.028058
chr14	51846418	51847622	genic|chr14:51846418-51847622	PTGER2	52314305	cd4_activated_scale	0.020340
chr14	51846418	51847622	genic|chr14:51846418-51847622	TXNDC16	52552522	cd4_activated_scale	0.020643
chr14	51846418	51847622	genic|chr14:51846418-51847622	GPR137C	52552836	cd4_activated_scale	0.020643
chr14	51846418	51847622	genic|chr14:51846418-51847622	AL133453.1	52640839	cd4_activated_scale	0.032609
chr14	51846418	51847622	genic|chr14:51846418-51847622	ERO1A	52695900	cd4_activated_scale	0.025457
chr14	51846418	51847622	genic|chr14:51846418-51847622	PSMC6	52707178	cd4_activated_scale	0.021597
chr14	51846418	51847622	genic|chr14:51846418-51847622	STYX	52730166	cd4_activated_scale	0.021614
chr14	51846418	51847622	genic|chr14:51846418-51847622	AL139317.3	52775237	cd4_activated_scale	0.028513
chr14	51846418	51847622	genic|chr14:51846418-51847622	GNPNAT1	52791668	cd4_activated_scale	0.023656
chr14	51846418	51847622	genic|chr14:51846418-51847622	AL139317.5	52791756	cd4_activated_scale	0.023657
chr14	51846418	51847622	genic|chr14:51846418-51847622	AL352979.4	52951432	cd4_activated_scale	0.026181
chr14	51846418	51847622	genic|chr14:51846418-51847622	FERMT2	52952435	cd4_activated_scale	0.028304
chr14	51846418	51847622	genic|chr14:51846418-51847622	AL352979.2	53036755	cd4_activated_scale	0.032145
chr14	51846418	51847622	genic|chr14:51846418-51847622	AL365295.1	53169010	cd4_activated_scale	0.028067
chr14	51859718	51861867	genic|chr14:51859718-51861867	AL358333.2	51918571	cd4_activated_scale	0.024228
chr14	51859718	51861867	genic|chr14:51859718-51861867	AL358333.3	51969800	cd4_activated_scale	0.022712
chr14	52741122	52743257	genic|chr14:52741122-52743257	STYX	52730166	cd4_activated_scale	0.033970
chr14	52741122	52743257	genic|chr14:52741122-52743257	AL139317.3	52775237	cd4_activated_scale	0.026059
chr14	55097234	55099153	intergenic|chr14:55097234-55099153	LGALS3	55124110	cd4_activated_scale	0.021005
chr14	55101752	55103632	intergenic|chr14:55101752-55103632	LGALS3	55124110	cd4_activated_scale	0.031152
chr14	55128797	55130502	genic|chr14:55128797-55130502	LGALS3	55124110	cd4_activated_scale	0.034400
chr14	55332614	55333562	genic|chr14:55332614-55333562	AL158801.3	55339501	cd4_activated_scale	0.024241
chr14	55337723	55338223	genic|chr14:55337723-55338223	AL158801.3	55339501	cd4_activated_scale	0.032997
chr14	55353615	55355436	genic|chr14:55353615-55355436	AL158801.2	55272075	cd4_activated_scale	0.022652
chr14	55373313	55374999	genic|chr14:55373313-55374999	AL158801.3	55339501	cd4_activated_scale	0.023956
chr14	55373313	55374999	genic|chr14:55373313-55374999	ATG14	55411858	cd4_activated_scale	0.023431
chr14	55385362	55386862	genic|chr14:55385362-55386862	ATG14	55411858	cd4_activated_scale	0.030586
chr14	55806841	55808102	intergenic|chr14:55806841-55808102	LINC00520	55796731	cd4_activated_scale	0.030678
chr14	56115875	56116927	intergenic|chr14:56115875-56116927	PELI2	56117814	cd4_activated_scale	0.060683
chr14	56115875	56116927	intergenic|chr14:56115875-56116927	AL138995.1	56117990	cd4_activated_scale	0.060684
chr14	56118605	56120086	genic|chr14:56118605-56120086	PELI2	56117814	cd4_activated_scale	0.034333
chr14	56118605	56120086	genic|chr14:56118605-56120086	AL138995.1	56117990	cd4_activated_scale	0.034333
chr14	58238276	58240969	genic|chr14:58238276-58240969	ACTR10	58200080	cd4_activated_scale	0.022799
chr14	58238276	58240969	genic|chr14:58238276-58240969	PSMA3	58244843	cd4_activated_scale	0.046281
chr14	58238276	58240969	genic|chr14:58238276-58240969	AL132989.1	58264662	cd4_activated_scale	0.021576
chr14	58281082	58281912	genic|chr14:58281082-58281912	AL132989.1	58264662	cd4_activated_scale	0.020094
chr14	58281082	58281912	genic|chr14:58281082-58281912	AL132989.2	58288033	cd4_activated_scale	0.038549
chr14	58281988	58283737	genic|chr14:58281988-58283737	AL132989.2	58288033	cd4_activated_scale	0.021001
chr14	58636797	58639288	genic|chr14:58636797-58639288	DACT1	58633967	cd4_activated_scale	0.065958
chr14	58636797	58639288	genic|chr14:58636797-58639288	LINC01500	58646631	cd4_activated_scale	0.046573
chr14	60163632	60166557	genic|chr14:60163632-60166557	DHRS7	60169856	cd4_activated_scale	0.121304
chr14	60330839	60332912	intergenic|chr14:60330839-60332912	LINC02322	60323236	cd4_activated_scale	0.028744
chr14	61188112	61189785	genic|chr14:61188112-61189785	PRKCH	61187559	cd4_activated_scale	0.031171
chr14	61325077	61326600	genic|chr14:61325077-61326600	AL359220.1	61322838	cd4_activated_scale	0.035993
chr14	61328021	61329557	genic|chr14:61328021-61329557	AL359220.1	61322838	cd4_activated_scale	0.023945
chr14	61341751	61343411	genic|chr14:61341751-61343411	AL359220.1	61322838	cd4_activated_scale	0.020902
chr14	61476321	61477394	genic|chr14:61476321-61477394	AL355916.2	61545484	cd4_activated_scale	0.025740
chr14	61476321	61477394	genic|chr14:61476321-61477394	AL355916.1	61570405	cd4_activated_scale	0.024924
chr14	61476321	61477394	genic|chr14:61476321-61477394	LINC01303	61570653	cd4_activated_scale	0.024924
chr14	61476321	61477394	genic|chr14:61476321-61477394	HIF1A-AS3	61751099	cd4_activated_scale	0.022835
chr14	61502376	61503973	genic|chr14:61502376-61503973	AL355916.2	61545484	cd4_activated_scale	0.021420
chr14	61550982	61553875	intergenic|chr14:61550982-61553875	AL355916.2	61545484	cd4_activated_scale	0.031463
chr14	61568187	61569351	genic|chr14:61568187-61569351	AL355916.1	61570405	cd4_activated_scale	0.025002
chr14	61568187	61569351	genic|chr14:61568187-61569351	LINC01303	61570653	cd4_activated_scale	0.025002
chr14	61670107	61671986	intergenic|chr14:61670107-61671986	HIF1A	61695513	cd4_activated_scale	0.022908
chr14	61670107	61671986	intergenic|chr14:61670107-61671986	HIF1A-AS1	61695823	cd4_activated_scale	0.022908
chr14	63650036	63651688	genic|chr14:63650036-63651688	AL136038.5	63642035	cd4_activated_scale	0.021677
chr14	63863683	63865740	genic|chr14:63863683-63865740	SYNE2	63852983	cd4_activated_scale	0.044670
chr14	63869980	63871080	genic|chr14:63869980-63871080	SYNE2	63852983	cd4_activated_scale	0.020095
chr14	64444020	64445960	genic|chr14:64444020-64445960	AL122035.2	64442238	cd4_activated_scale	0.064356
chr14	64444020	64445960	genic|chr14:64444020-64445960	AL122035.1	64448557	cd4_activated_scale	0.030815
chr14	64501787	64502287	genic|chr14:64501787-64502287	ZBTB1	64503712	cd4_activated_scale	0.041516
chr14	64507334	64507834	genic|chr14:64507334-64507834	ZBTB25	64505213	cd4_activated_scale	0.020667
chr14	64707400	64709256	genic|chr14:64707400-64709256	PLEKHG3	64704102	cd4_activated_scale	0.034256
chr14	64939565	64940065	genic|chr14:64939565-64940065	GPX2	64942905	cd4_activated_scale	0.028650
chr14	67513350	67515928	genic|chr14:67513350-67515928	PLEKHH1	67533290	cd4_activated_scale	0.020426
chr14	67513350	67515928	genic|chr14:67513350-67515928	TMEM229B	67533739	cd4_activated_scale	0.020425
chr14	67618314	67619046	intergenic|chr14:67618314-67619046	ARG2	67619920	cd4_activated_scale	0.040866
chr14	68682746	68683478	genic|chr14:68682746-68683478	AL121820.1	68685565	cd4_activated_scale	0.032172
chr14	68733945	68735095	genic|chr14:68733945-68735095	AL132986.1	68731234	cd4_activated_scale	0.039627
chr14	68779605	68782457	intergenic|chr14:68779605-68782457	AL132986.1	68731234	cd4_activated_scale	0.024578
chr14	68815668	68817037	intergenic|chr14:68815668-68817037	AL133370.1	68130196	cd4_activated_scale	0.025222
chr14	68815668	68817037	intergenic|chr14:68815668-68817037	AL121820.3	68611732	cd4_activated_scale	0.023275
chr14	68815668	68817037	intergenic|chr14:68815668-68817037	AL121820.1	68685565	cd4_activated_scale	0.020695
chr14	68815668	68817037	intergenic|chr14:68815668-68817037	AL132986.1	68731234	cd4_activated_scale	0.023294
chr14	68815668	68817037	intergenic|chr14:68815668-68817037	ZFP36L1	68796253	cd4_activated_scale	0.041174
chr14	69615215	69616364	genic|chr14:69615215-69616364	SUSD6	69611596	cd4_activated_scale	0.031281
chr14	69615215	69616364	genic|chr14:69615215-69616364	AL133445.2	69617122	cd4_activated_scale	0.098634
chr14	69615215	69616364	genic|chr14:69615215-69616364	SRSF5	69726900	cd4_activated_scale	0.029380
chr14	69618811	69619711	genic|chr14:69618811-69619711	AL133445.2	69617122	cd4_activated_scale	0.028081
chr14	69625249	69626554	genic|chr14:69625249-69626554	AL133445.2	69617122	cd4_activated_scale	0.030899
chr14	69674852	69676529	genic|chr14:69674852-69676529	AL133445.2	69617122	cd4_activated_scale	0.021527
chr14	69766127	69768532	genic|chr14:69766127-69768532	AL133370.1	68130196	cd4_activated_scale	0.022651
chr14	69766127	69768532	genic|chr14:69766127-69768532	AL121820.3	68611732	cd4_activated_scale	0.027954
chr14	69766127	69768532	genic|chr14:69766127-69768532	AL121820.1	68685565	cd4_activated_scale	0.021956
chr14	69766127	69768532	genic|chr14:69766127-69768532	AL132986.1	68731234	cd4_activated_scale	0.027770
chr14	69766127	69768532	genic|chr14:69766127-69768532	EXD2	69191511	cd4_activated_scale	0.028144
chr14	69766127	69768532	genic|chr14:69766127-69768532	AL359317.2	69214092	cd4_activated_scale	0.035865
chr14	69766127	69768532	genic|chr14:69766127-69768532	GALNT16	69259277	cd4_activated_scale	0.033339
chr14	69766127	69768532	genic|chr14:69766127-69768532	AL157996.2	69483714	cd4_activated_scale	0.038290
chr14	69766127	69768532	genic|chr14:69766127-69768532	PLEKHD1	69484692	cd4_activated_scale	0.036049
chr14	69766127	69768532	genic|chr14:69766127-69768532	CCDC177	69574871	cd4_activated_scale	0.038625
chr14	69766127	69768532	genic|chr14:69766127-69768532	AL133445.3	69584946	cd4_activated_scale	0.061802
chr14	69766127	69768532	genic|chr14:69766127-69768532	SUSD6	69611596	cd4_activated_scale	0.029531
chr14	69766127	69768532	genic|chr14:69766127-69768532	AL133445.2	69617122	cd4_activated_scale	0.024306
chr14	69766127	69768532	genic|chr14:69766127-69768532	SRSF5	69726900	cd4_activated_scale	0.033822
chr14	69766127	69768532	genic|chr14:69766127-69768532	SLC10A1	69797241	cd4_activated_scale	0.056659
chr14	69766127	69768532	genic|chr14:69766127-69768532	AL160191.1	70187123	cd4_activated_scale	0.036032
chr14	69766127	69768532	genic|chr14:69766127-69768532	SLC8A3	70189070	cd4_activated_scale	0.033186
chr14	69766127	69768532	genic|chr14:69766127-69768532	AL356804.1	70255629	cd4_activated_scale	0.033637
chr14	69766127	69768532	genic|chr14:69766127-69768532	COX16	70416984	cd4_activated_scale	0.031591
chr14	69766127	69768532	genic|chr14:69766127-69768532	SYNJ2BP	70417090	cd4_activated_scale	0.030902
chr14	69766127	69768532	genic|chr14:69766127-69768532	ADAM21	70452174	cd4_activated_scale	0.034991
chr14	69766127	69768532	genic|chr14:69766127-69768532	ADAM20	70535015	cd4_activated_scale	0.034515
chr14	69766127	69768532	genic|chr14:69766127-69768532	MED6	70600690	cd4_activated_scale	0.031271
chr14	69766127	69768532	genic|chr14:69766127-69768532	AL357153.1	70641298	cd4_activated_scale	0.020558
chr14	69766127	69768532	genic|chr14:69766127-69768532	TTC9	70641916	cd4_activated_scale	0.020558
chr14	69766127	69768532	genic|chr14:69766127-69768532	MAP3K9	70809534	cd4_activated_scale	0.026735
chr14	69766127	69768532	genic|chr14:69766127-69768532	AC004816.1	70809841	cd4_activated_scale	0.026730
chr14	69766127	69768532	genic|chr14:69766127-69768532	AC004816.2	70822004	cd4_activated_scale	0.026554
chr14	69766127	69768532	genic|chr14:69766127-69768532	AC004825.2	70907111	cd4_activated_scale	0.021361
chr14	69766127	69768532	genic|chr14:69766127-69768532	PCNX1	70907405	cd4_activated_scale	0.021358
chr14	69766127	69768532	genic|chr14:69766127-69768532	AC004825.3	70959029	cd4_activated_scale	0.026274
chr14	69766127	69768532	genic|chr14:69766127-69768532	AC004817.3	71143253	cd4_activated_scale	0.024215
chr14	69766127	69768532	genic|chr14:69766127-69768532	AC004817.4	71219100	cd4_activated_scale	0.024508
chr14	69766127	69768532	genic|chr14:69766127-69768532	AC004817.5	71243841	cd4_activated_scale	0.024816
chr14	69766127	69768532	genic|chr14:69766127-69768532	AC004974.1	71590354	cd4_activated_scale	0.020365
chr14	70654276	70656177	genic|chr14:70654276-70656177	AL357153.1	70641298	cd4_activated_scale	0.033735
chr14	70654276	70656177	genic|chr14:70654276-70656177	TTC9	70641916	cd4_activated_scale	0.033736
chr14	70955410	70957337	genic|chr14:70955410-70957337	AC004825.3	70959029	cd4_activated_scale	0.021204
chr14	70962822	70964563	genic|chr14:70962822-70964563	AC004825.3	70959029	cd4_activated_scale	0.021166
chr14	71555102	71556900	genic|chr14:71555102-71556900	AC004974.1	71590354	cd4_activated_scale	0.022299
chr14	73137021	73137875	genic|chr14:73137021-73137875	PSEN1	73136418	cd4_activated_scale	0.040472
chr14	73463178	73464170	genic|chr14:73463178-73464170	AC005280.1	73462362	cd4_activated_scale	0.046563
chr14	73467261	73467761	genic|chr14:73467261-73467761	AC005280.2	73466167	cd4_activated_scale	0.030694
chr14	73568181	73568681	genic|chr14:73568181-73568681	HEATR4	73558947	cd4_activated_scale	0.023183
chr14	73568181	73568681	genic|chr14:73568181-73568681	ACOT2	73567620	cd4_activated_scale	0.025572
chr14	73568799	73571589	genic|chr14:73568799-73571589	HEATR4	73558947	cd4_activated_scale	0.281781
chr14	73568799	73571589	genic|chr14:73568799-73571589	ACOT2	73567620	cd4_activated_scale	0.098368
chr14	73568799	73571589	genic|chr14:73568799-73571589	ACOT4	73591706	cd4_activated_scale	0.023898
chr14	73612031	73613436	genic|chr14:73612031-73613436	ACOT6	73610945	cd4_activated_scale	0.090818
chr14	73712016	73713292	genic|chr14:73712016-73713292	PNMA1	73714384	cd4_activated_scale	0.033029
chr14	73758251	73760877	genic|chr14:73758251-73760877	AC004828.2	72544622	cd4_activated_scale	0.021419
chr14	73758251	73760877	genic|chr14:73758251-73760877	DPF3	72894116	cd4_activated_scale	0.021451
chr14	73758251	73760877	genic|chr14:73758251-73760877	ZFYVE1	73027131	cd4_activated_scale	0.020433
chr14	73758251	73760877	genic|chr14:73758251-73760877	PAPLN	73237497	cd4_activated_scale	0.023244
chr14	73758251	73760877	genic|chr14:73758251-73760877	AC004846.1	73245979	cd4_activated_scale	0.032307
chr14	73758251	73760877	genic|chr14:73758251-73760877	AC004846.2	73274081	cd4_activated_scale	0.024278
chr14	73758251	73760877	genic|chr14:73758251-73760877	NUMB	73458617	cd4_activated_scale	0.027819
chr14	73758251	73760877	genic|chr14:73758251-73760877	AC005280.1	73462362	cd4_activated_scale	0.021170
chr14	73758251	73760877	genic|chr14:73758251-73760877	AC005280.2	73466167	cd4_activated_scale	0.021740
chr14	73758251	73760877	genic|chr14:73758251-73760877	ACOT1	73537143	cd4_activated_scale	0.024271
chr14	73758251	73760877	genic|chr14:73758251-73760877	ACOT2	73567620	cd4_activated_scale	0.028244
chr14	73758251	73760877	genic|chr14:73758251-73760877	ACOT4	73591706	cd4_activated_scale	0.023452
chr14	73758251	73760877	genic|chr14:73758251-73760877	ACOT6	73610945	cd4_activated_scale	0.028086
chr14	73758251	73760877	genic|chr14:73758251-73760877	AC005225.2	73633941	cd4_activated_scale	0.025060
chr14	73758251	73760877	genic|chr14:73758251-73760877	DNAL1	73644875	cd4_activated_scale	0.024656
chr14	73758251	73760877	genic|chr14:73758251-73760877	PNMA1	73714384	cd4_activated_scale	0.050139
chr14	73758251	73760877	genic|chr14:73758251-73760877	AC005520.2	73787355	cd4_activated_scale	0.076555
chr14	73758251	73760877	genic|chr14:73758251-73760877	ELMSAN1	73790285	cd4_activated_scale	0.047588
chr14	73758251	73760877	genic|chr14:73758251-73760877	LINC02274	73830135	cd4_activated_scale	0.046106
chr14	73758251	73760877	genic|chr14:73758251-73760877	PTGR2	73851844	cd4_activated_scale	0.024557
chr14	73758251	73760877	genic|chr14:73758251-73760877	AC005520.5	73885555	cd4_activated_scale	0.022802
chr14	73758251	73760877	genic|chr14:73758251-73760877	ZNF410	73886617	cd4_activated_scale	0.023669
chr14	73758251	73760877	genic|chr14:73758251-73760877	AC005520.3	73905267	cd4_activated_scale	0.030079
chr14	73758251	73760877	genic|chr14:73758251-73760877	AC005480.1	73938114	cd4_activated_scale	0.031893
chr14	73758251	73760877	genic|chr14:73758251-73760877	VSX2	74239449	cd4_activated_scale	0.023889
chr14	73758251	73760877	genic|chr14:73758251-73760877	AC005519.1	74294425	cd4_activated_scale	0.022544
chr14	73758251	73760877	genic|chr14:73758251-73760877	ABCD4	74303055	cd4_activated_scale	0.022344
chr14	73770126	73772841	genic|chr14:73770126-73772841	AC005520.2	73787355	cd4_activated_scale	0.023893
chr14	74495310	74495999	genic|chr14:74495310-74495999	NPC2	74494177	cd4_activated_scale	0.027777
chr14	74880833	74881333	intergenic|chr14:74880833-74881333	DLST	74881891	cd4_activated_scale	0.024007
chr14	74940983	74943062	genic|chr14:74940983-74943062	PGF	74955626	cd4_activated_scale	0.023282
chr14	75010947	75012263	genic|chr14:75010947-75012263	AL049780.1	75008481	cd4_activated_scale	0.029810
chr14	75123959	75124459	genic|chr14:75123959-75124459	AL049780.2	75127153	cd4_activated_scale	0.023638
chr14	75123959	75124459	genic|chr14:75123959-75124459	NEK9	75127344	cd4_activated_scale	0.023638
chr14	75126038	75126538	genic|chr14:75126038-75126538	AL049780.2	75127153	cd4_activated_scale	0.040675
chr14	75126038	75126538	genic|chr14:75126038-75126538	NEK9	75127344	cd4_activated_scale	0.040676
chr14	75523686	75524418	genic|chr14:75523686-75524418	BATF	75522455	cd4_activated_scale	0.026066
chr14	75541354	75543689	genic|chr14:75541354-75543689	MLH3	75051532	cd4_activated_scale	0.023697
chr14	75541354	75543689	genic|chr14:75541354-75543689	JDP2	75427716	cd4_activated_scale	0.024764
chr14	75541354	75543689	genic|chr14:75541354-75543689	AF111167.2	75427741	cd4_activated_scale	0.024764
chr14	75541354	75543689	genic|chr14:75541354-75543689	BATF	75522455	cd4_activated_scale	0.041689
chr14	75541354	75543689	genic|chr14:75541354-75543689	FLVCR2	75578620	cd4_activated_scale	0.020134
chr14	75541354	75543689	genic|chr14:75541354-75543689	AC007182.1	75579588	cd4_activated_scale	0.030788
chr14	75541354	75543689	genic|chr14:75541354-75543689	TTLL5	75633625	cd4_activated_scale	0.027778
chr14	75541354	75543689	genic|chr14:75541354-75543689	TGFB3-AS1	75970924	cd4_activated_scale	0.021247
chr14	75541354	75543689	genic|chr14:75541354-75543689	ESRRB	76310712	cd4_activated_scale	0.020256
chr14	75653892	75655161	genic|chr14:75653892-75655161	ERG28	75660876	cd4_activated_scale	0.042717
chr14	75985259	75986610	genic|chr14:75985259-75986610	TGFB3	75982991	cd4_activated_scale	0.053172
chr14	76767778	76769051	genic|chr14:76767778-76769051	AC007376.2	76761388	cd4_activated_scale	0.023312
